DO NOT USE	Batch User	Batch Name	Seq ID	*Model Name	*Model ID	*Model Version	Element Long  Name	*Element Physical Name	Element Description	Element Type	Characteristic Long Name	*Characteristic Physical Name	Characteristic Order	Characteristic Description	Characteristic Type	Characteristic Min Length	Characteristic Max Length	Characteristic Data Type	Characteristic UOM	Characteristic Mandatory?	Characteristic PK?	Characteristic Default	CDE ID	CDE Version	Element Mapping Group	Characteristic FK?	FK Element Name	FK Element Characteristic Name	Comments
	pihl	HTAN Batch 1	111	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Quadrant Site	Breast Quadrant Site		The breast quadrant or structure from which the breast tissue specimen was removed for microscopic examination 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	112	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Cancer Assessment Tests	Breast Cancer Assessment Tests		Text term to identify assessment tests done in participants during diagnosis	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	113	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Cancer Genomic Test Performed	Breast Cancer Genomic Test Performed		Text term that represents the name of the genomic test performed for breast cancer 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	114	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Mammaprint Risk Group	Mammaprint Risk Group		Text term that represents the risk group for breast cancer as determined by assessment of the MammaPrint test 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	115	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Oncotype Risk Group	Oncotype Risk Group		Text term that represents the risk group for breast cancer as determined by assessment of the Oncotype recurrence score 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	116	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma Estrogen Receptor Status	Breast Carcinoma Estrogen Receptor Status		Text term to represent the overall result of Estrogen Receptor ER testing in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	117	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma Progesteroner Receptor Status	Breast Carcinoma Progesteroner Receptor Status		Text term to represent the overall result of Progresterone Receptor PR testing in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	118	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Cancer Allred Estrogen Receptor Score	Breast Cancer Allred Estrogen Receptor Score		The numeric Allred score that is cell staining percentage plus intensity to determine estrogen receptor status 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	119	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Prior Invasive Breast Disease	Prior Invasive Breast Disease		Text term to indicate prior invasive breast condition in the participant	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	120	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma ER Status Percentage Value	Breast Carcinoma ER Status Percentage Value		A numerical quantity measured or assigned or computed which captures the estrogen receptor level measured in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	121	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma PR Status Percentage Value	Breast Carcinoma PR Status Percentage Value		A numerical quantity measured or assigned or computed which captures the progesterone receptor level measured in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	122	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	HER2 Breast Carcinoma Copy Number Total	HER2 Breast Carcinoma Copy Number Total		Result of HER2 Copy Number testing in a participant with breast cancer expressed as a range of values 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	123	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma Centromere 17 Copy Number	Breast Carcinoma Centromere 17 Copy Number		Result of Centromere 17 testing in a sample or specimen of metastatic breast carcinoma expressed as a range of values 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	124	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma HER2 Centromere17 Copynumber Total	Breast Carcinoma HER2 Centromere17 Copynumber Total		Number of Cells Counted for HER2 Centromere 17 Copy Numbers in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	125	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma HER2 Chromosome17 Ratio	Breast Carcinoma HER2 Chromosome17 Ratio		HER2 chromosome 17 ratio in participants with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	126	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma Surgical Procedure Name	Breast Carcinoma Surgical Procedure Name		Text name of a surgical procedure performed for a person with a diagnosis of breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	127	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma HER2 Ratio Diagnosis	Breast Carcinoma HER2 Ratio Diagnosis		HER2 ratio of the participant at diagnosis	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	128	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma HER2 Status	Breast Carcinoma HER2 Status		Text term to signify the result of the medical procedure that involves testing a sample of blood or tissue for HER2 in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	129	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Hormone Therapy Breast Cancer Prevention Indicator	Hormone Therapy Breast Cancer Prevention Indicator		Did the patient receive hormonal therapy for prevention of breast cancer 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	130	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma ER Staining Intensity	Breast Carcinoma ER Staining Intensity		Text term to indicate the ER staining intensity on pathology assessment in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	131	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Carcinoma PR Staining Intensity	Breast Carcinoma PR Staining Intensity		Text term to indicate the PR staining intensity on pathology assessment in a participant with breast cancer	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	132	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Oncotype Score	Oncotype Score		OncotypeDX recurrence score	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	133	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Breast Imaging Performed Type	Breast Imaging Performed Type		The kind of technology or method performed for screening diagnosis surgical procedures or therapy that aids in the visualization of the breast s 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	134	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Multifocal Breast Carcinoma Present Indicator	Multifocal Breast Carcinoma Present Indicator		A response to indicate if there is breast cancer characterized by the presence of multiple cancerous tumors that originate from the same clone and usually located in the same quadrant of the breast 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	135	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	Multicentric Breast Carcinoma Present Indicator	Multicentric Breast Carcinoma Present Indicator		A response to indicate if there is breast cancer characterized by the presence of multiple cancerous tumors that originate from different clones and usually located in different quadrants of the breast 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	136	HTAN  Data Model		1.0.0	Breast Cancer Tier 3	Breast Cancer Tier 3		Node	BIRADS Mammography Breast Density Category	BIRADS Mammography Breast Density Category		The category that describes the relative amount of different tissues present in the breast on a mammogram based on the updated 2015 edition of the American College of Radiology s Breast Imaging Reporting and Data System BI RADS reporting guidelines 	Property					Yes					Breast Cancer Tier 3				
	pihl	HTAN Batch 1	137	HTAN  Data Model		1.0.0	Bulk Methylation Assay Type	Bulk Methylation Assay Type		Node	Targeted Genome	Targeted Genome		Assay for analyzing specific mutations in a given sample	Property					Yes					Bulk Methylation Assay Type				
	pihl	HTAN Batch 1	138	HTAN  Data Model		1.0.0	Bulk Methylation Assay Type	Bulk Methylation Assay Type		Node	Beadchip Array	Beadchip Array		Assay that uses beads to target a specific locus on the genome 	Property					Yes					Bulk Methylation Assay Type				
	pihl	HTAN Batch 1	139	HTAN  Data Model		1.0.0	Bulk Methylation Assay Type	Bulk Methylation Assay Type		Node	Total DNA Input	Total DNA Input		Overall number of reads for a given sample in digits microgram nanogram 	Property					Yes					Bulk Methylation Assay Type				
	pihl	HTAN Batch 1	140	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 1	Bulk Methylation-seq Level 1		Node	Bisulfite Conversion	Bisulfite Conversion		Name of the kit used in bisulfite conversion 	Property					Yes					Bulk Methylation-seq Level 1				
	pihl	HTAN Batch 1	141	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 1	Bulk Methylation-seq Level 1		Node	Bulk Methylation Assay Type	Bulk Methylation Assay Type		Assay types normally determine genomic coverage	Property					Yes					Bulk Methylation-seq Level 1				
	pihl	HTAN Batch 1	142	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 2	Bulk Methylation-seq Level 2		Node	Trimmer	Trimmer		Software used for trimming	Property					Yes					Bulk Methylation-seq Level 2				
	pihl	HTAN Batch 1	143	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 2	Bulk Methylation-seq Level 2		Node	Bulk Methylation Genomic Reference	Bulk Methylation Genomic Reference		The human genome reference used in the alignment of reads	Property					Yes					Bulk Methylation-seq Level 2				
	pihl	HTAN Batch 1	144	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 2	Bulk Methylation-seq Level 2		Node	Duplicate Removal Software	Duplicate Removal Software		Software used for remove duplicate reads	Property					Yes					Bulk Methylation-seq Level 2				
	pihl	HTAN Batch 1	145	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 2	Bulk Methylation-seq Level 2		Node	Proportion of Minimum CpG Coverage 10X	Proportion of Minimum CpG Coverage 10X		Proportion of all reference bases for whole genome sequencing or targeted sequencing that achieves 10X or greater coverage per CpG 	Property					Yes					Bulk Methylation-seq Level 2				
	pihl	HTAN Batch 1	146	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	DMC Calling Tool	DMC Calling Tool		Software used for calling differentially methylated CpG DMC and differentially methylated region DMR 	Property					Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	147	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	DMC Calling Workflow URL	DMC Calling Workflow URL		Generic name for the workflow used to analyze a data set	Property			url		Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	148	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	DMR Calling Tool	DMR Calling Tool		Software used for calling differentially methylated CpG DMC and differentially methylated region DMR 	Property					Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	149	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	DMR Calling Workflow URL	DMR Calling Workflow URL		Generic name for the workflow used to analyze a data set	Property			url		Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	150	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	pUC19 methylation ratio	pUC19 methylation ratio		Methylation ratio of mostly methylated pUC19 control as a percentage	Property					Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	151	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	Lambda methylation ratio	Lambda methylation ratio		Methylation ratio of mostly unmethylated lambda control as a percentage	Property					Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	152	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	DMC data file format	DMC data file format		Format of the data files	Property					Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	153	HTAN  Data Model		1.0.0	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Node	DMR data file Format	DMR data file Format		Format of the data files 	Property					Yes					Bulk Methylation-seq Level 3				
	pihl	HTAN Batch 1	154	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Education Level	Education Level		Highest level of education that the patient completed direct patient derived information 	Property					Yes			2681552	1 0					
	pihl	HTAN Batch 1	155	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Country of Birth	Country of Birth		Country where the patient was born 	Property					Yes					Clinical Tier 2				
	pihl	HTAN Batch 1	156	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Medically Underserved Area	Medically Underserved Area		Areas or populations designated by HRSA as having too few primary care providers high infant mortality high poverty or a high elderly population Use patient zip code to find the county the patient lives in by going to https www unitedstateszipcodes org enter the zip code in the main text field and use the associated county on the right side of the result field Go to data hrsa gov website and select Query Data Pick the Medically Underserved Areas Populations MUA P data source in the step 1 menu and select View Data Enter the name of the county _______ county in the first Service Area column adding the state in the 5th column may help direct you to the data If the designation type in the third column is medically underserved area enter Yes as the value If the county generates a No data available in table enter No as the value A value of Unknown indicates that sufficient data was not available to look up the value If value is yes complete the Medically_underserved_score data element 	Property					Yes					Clinical Tier 2				
	pihl	HTAN Batch 1	157	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Medically Underserved Area - Yes	Medically Underserved Area - Yes		Patient s zip code is in a medically underserved area	Property					Yes					Clinical Tier 2				
	pihl	HTAN Batch 1	158	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Medically Underserved Area - No	Medically Underserved Area - No		Patient s zip code is not in a medically underserved area	Property					Yes					Clinical Tier 2				
	pihl	HTAN Batch 1	159	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Medically Underserved Area - Unknown	Medically Underserved Area - Unknown		Insufficient data to look up the Medically Underserved Area value	Property					Yes					Clinical Tier 2				
	pihl	HTAN Batch 1	160	HTAN  Data Model		1.0.0	Clinical Tier 2	Clinical Tier 2		Node	Medically Underserved Score	Medically Underserved Score		Index of Medical Underservice IMU score a number between 0 and 100 where 0 represents completely underserved and 100 represents best served or least underserved Use patient zip code to find the county the patient lives in by going to https www unitedstateszipcodes org Enter the zip code in the main text field and use the asociated county on the right side of the result field Go to data hrsa gov website and select Query Data Pick the Medically Underserved Areas Populations MUA P data source in the step 1 menu and select View Data Enter the name of the county ______ county in the first Service Area column adding the state in the 5th column may help direct you to the data Enter the Index of Medical Underservice Score in the fourth column to one decimal place as the value 	Property					Yes					Clinical Tier 2				
